id,handle,titulo,sku,familia,marca_titulo,compat_proveedor,diametro,anchura,pcd,et,buje,acabado,peso_valor,peso_unidad,precio,compare_at,coste,stock,politica_inv,inv_seguido,requiere_envio,variantes,imagenes,img_ancho,img_alto,img_url,img_alt,colecciones,tags,metafields,seo_title,seo_desc,estado,canales,creado,calidad_ficha,problemas
10898625626445,oyl260416063-20-audi,Juego de 4 llantas 20 pulgadas Audi – OYL260416063,OYL260416063,wheel-design-029,audi,AUDIA6/A8,20,9.0,5x112,30,66.45,MG,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,176,167,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-029_087b539b-a681-4749-a62b-6cf6ea10f8fb.png,"Juego de llantas 20X9.0 Audi, referencia OYL260416063",llantas-20-pulgadas|llantas-audi,5x112|audi|color-mg|et-30|llantas|llantas-20,11,"Llantas 20"" Audi | Juego de 4","Juego de 4 llantas 20X9.0, 5X112, ET +30, compatible de forma orientativa con AUDIA6/A8. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:30Z,75,"imagen 176x167 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898625691981,oyl260416064-20-audi,Juego de 4 llantas 20 pulgadas Audi – OYL260416064,OYL260416064,wheel-design-029,audi,AUDIA6/A8,20,9.0,5x112,30,66.45,MB,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,176,167,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-029_4e201b25-930d-42a9-b1e7-7956f86048db.png,"Juego de llantas 20X9.0 Audi, referencia OYL260416064",llantas-20-pulgadas|llantas-audi,5x112|audi|color-mb|et-30|llantas|llantas-20,11,"Llantas 20"" Audi | Juego de 4","Juego de 4 llantas 20X9.0, 5X112, ET +30, compatible de forma orientativa con AUDIA6/A8. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:31Z,75,"imagen 176x167 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898625724749,oyl260416065-19-bmw,Juego de 4 llantas 19 pulgadas BMW – OYL260416065,OYL260416065,wheel-design-030,bmw,BMW,19,8.5,5x112,30,66.5,MB,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_af971f5b-cc48-4d6b-bf68-b3fe39cdf69f.png,"Juego de llantas 19X8.5 BMW, referencia OYL260416065",llantas-19-pulgadas|llantas-bmw,5x112|bmw|color-mb|et-30|llantas|llantas-19,11,"Llantas 19"" BMW | Juego de 4","Juego de 4 llantas 19X8.5, 5X112, ET +30, compatible de forma orientativa con BMW. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:31Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898625790285,oyl260416066-19-bmw,Juego de 4 llantas 19 pulgadas BMW – OYL260416066,OYL260416066,wheel-design-030,bmw,BMW,19,9.5,5x120,35,72.6,MB,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_f3d310dd-5de2-46e8-ae84-7de3d07b14f4.png,"Juego de llantas 19X9.5 BMW, referencia OYL260416066",llantas-19-pulgadas|llantas-bmw,5x120|bmw|color-mb|et-35|llantas|llantas-19,11,"Llantas 19"" BMW | Juego de 4","Juego de 4 llantas 19X9.5, 5X120, ET +35, compatible de forma orientativa con BMW. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:32Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898625823053,oyl260416067-20-bmw,Juego de 4 llantas 20 pulgadas BMW – OYL260416067,OYL260416067,wheel-design-030,bmw,BMW X5M/X6M,20,9.0,5x112,35,66.5,MB,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_37dca5cb-faac-4799-8d8b-9b70c5790a1d.png,"Juego de llantas 20X9.0 BMW, referencia OYL260416067",llantas-20-pulgadas|llantas-bmw,5x112|bmw|color-mb|et-35|llantas|llantas-20,11,"Llantas 20"" BMW | Juego de 4","Juego de 4 llantas 20X9.0, 5X112, ET +35, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:32Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898625888589,oyl260416068-20-bmw,Juego de 4 llantas 20 pulgadas BMW – OYL260416068,OYL260416068,wheel-design-030,bmw,BMW X5M/X6M,20,10.5,5x112,40,66.5,MB,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_6a2200f8-6d16-494e-af1b-cdb69d73cce0.png,"Juego de llantas 20X10.5 BMW, referencia OYL260416068",llantas-20-pulgadas|llantas-bmw,5x112|bmw|color-mb|et-40|llantas|llantas-20,11,"Llantas 20"" BMW | Juego de 4","Juego de 4 llantas 20X10.5, 5X112, ET +40, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:33Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898625954125,oyl260416069-20-bmw,Juego de 4 llantas 20 pulgadas BMW – OYL260416069,OYL260416069,wheel-design-030,bmw,BMW X5M/X6M,20,10.5,5x112,40,66.5,B,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_ce57f9e9-0944-4bd3-bbc2-3afb6d7f26f7.png,"Juego de llantas 20X10.5 BMW, referencia OYL260416069",llantas-20-pulgadas|llantas-bmw,5x112|bmw|color-b|et-40|llantas|llantas-20,11,"Llantas 20"" BMW | Juego de 4","Juego de 4 llantas 20X10.5, 5X112, ET +40, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:34Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626019661,oyl260416070-20-bmw,Juego de 4 llantas 20 pulgadas BMW – OYL260416070,OYL260416070,wheel-design-030,bmw,BMW X5M/X6M,20,9.0,5x120,35,74.1,MB,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_5c169912-e9af-48fe-8912-4576dc289c49.png,"Juego de llantas 20X9.0 BMW, referencia OYL260416070",llantas-20-pulgadas|llantas-bmw,5x120|bmw|color-mb|et-35|llantas|llantas-20,11,"Llantas 20"" BMW | Juego de 4","Juego de 4 llantas 20X9.0, 5X120, ET +35, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:34Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626085197,oyl260416071-20-bmw,Juego de 4 llantas 20 pulgadas BMW – OYL260416071,OYL260416071,wheel-design-030,bmw,BMW X5M/X6M,20,10.5,5x120,40,74.1,MB,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_956bccf2-92d6-45db-b9aa-fce9f9caa03e.png,"Juego de llantas 20X10.5 BMW, referencia OYL260416071",llantas-20-pulgadas|llantas-bmw,5x120|bmw|color-mb|et-40|llantas|llantas-20,11,"Llantas 20"" BMW | Juego de 4","Juego de 4 llantas 20X10.5, 5X120, ET +40, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:35Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626117965,oyl260416072-20-bmw,Juego de 4 llantas 20 pulgadas BMW – OYL260416072,OYL260416072,wheel-design-030,bmw,BMW X5M/X6M,20,10.5,5x120,40,74.1,B,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_4b7bcf93-5d68-4731-b2bd-6b2c81dd60e4.png,"Juego de llantas 20X10.5 BMW, referencia OYL260416072",llantas-20-pulgadas|llantas-bmw,5x120|bmw|color-b|et-40|llantas|llantas-20,11,"Llantas 20"" BMW | Juego de 4","Juego de 4 llantas 20X10.5, 5X120, ET +40, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:35Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626183501,oyl260416073-20-bmw,Juego de 4 llantas 20 pulgadas BMW – OYL260416073,OYL260416073,wheel-design-030,bmw,BMW X5M/X6M,20,10.5,5x112,40,66.5,MB+B,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_1667c3a6-5bb0-455e-9693-55506ab1f9a7.png,"Juego de llantas 20X10.5 BMW, referencia OYL260416073",llantas-20-pulgadas|llantas-bmw,5x112|bmw|color-mb+b|et-40|llantas|llantas-20,11,"Llantas 20"" BMW | Juego de 4","Juego de 4 llantas 20X10.5, 5X112, ET +40, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:36Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626216269,oyl260416074-20-bmw,Juego de 4 llantas 20 pulgadas BMW – OYL260416074,OYL260416074,wheel-design-030,bmw,BMW X5M/X6M,20,10.5,5x120,40,74.1,MB+B,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_535fb164-9e86-4484-a036-4cf74e3c03f2.png,"Juego de llantas 20X10.5 BMW, referencia OYL260416074",llantas-20-pulgadas|llantas-bmw,5x120|bmw|color-mb+b|et-40|llantas|llantas-20,11,"Llantas 20"" BMW | Juego de 4","Juego de 4 llantas 20X10.5, 5X120, ET +40, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:37Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626281805,oyl260416075-22-bmw,Juego de 4 llantas 22 pulgadas BMW – OYL260416075,OYL260416075,wheel-design-030,bmw,BMW X5M/X6M,22,9.5,5x112,37,66.56,MB,60.0,KILOGRAMS,1249.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_437e9dc2-d288-4d8e-aa43-860a27945509.png,"Juego de llantas 22X9.5 BMW, referencia OYL260416075",llantas-22-pulgadas|llantas-bmw,5x112|bmw|color-mb|et-37|llantas|llantas-22,11,"Llantas 22"" BMW | Juego de 4","Juego de 4 llantas 22X9.5, 5X112, ET +37, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:37Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626314573,oyl260416076-22-bmw,Juego de 4 llantas 22 pulgadas BMW – OYL260416076,OYL260416076,wheel-design-030,bmw,BMW X5M/X6M,22,10.5,5x112,43,66.56,MB,60.0,KILOGRAMS,1249.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_71d84a41-f631-4cbe-8e91-154b0f3fe801.png,"Juego de llantas 22X10.5 BMW, referencia OYL260416076",llantas-22-pulgadas|llantas-bmw,5x112|bmw|color-mb|et-43|llantas|llantas-22,11,"Llantas 22"" BMW | Juego de 4","Juego de 4 llantas 22X10.5, 5X112, ET +43, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:38Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626380109,oyl260416077-22-bmw,Juego de 4 llantas 22 pulgadas BMW – OYL260416077,OYL260416077,wheel-design-030,bmw,BMW X5M/X6M,22,9.5,5x112,37,66.56,B,60.0,KILOGRAMS,1249.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_9daabf2e-f850-4f49-bd26-3d825e182fda.png,"Juego de llantas 22X9.5 BMW, referencia OYL260416077",llantas-22-pulgadas|llantas-bmw,5x112|bmw|color-b|et-37|llantas|llantas-22,11,"Llantas 22"" BMW | Juego de 4","Juego de 4 llantas 22X9.5, 5X112, ET +37, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:38Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626445645,oyl260416078-22-bmw,Juego de 4 llantas 22 pulgadas BMW – OYL260416078,OYL260416078,wheel-design-030,bmw,BMW X5M/X6M,22,10.5,5x120,43,74.1,B,60.0,KILOGRAMS,1249.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_9355d857-90fe-4d7f-af59-88ddc0958684.png,"Juego de llantas 22X10.5 BMW, referencia OYL260416078",llantas-22-pulgadas|llantas-bmw,5x120|bmw|color-b|et-43|llantas|llantas-22,11,"Llantas 22"" BMW | Juego de 4","Juego de 4 llantas 22X10.5, 5X120, ET +43, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:39Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626478413,oyl260416079-22-bmw,Juego de 4 llantas 22 pulgadas BMW – OYL260416079,OYL260416079,wheel-design-030,bmw,BMW X5M/X6M,22,9.5,5x112,37,66.5,MB+B,60.0,KILOGRAMS,1249.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_2f512070-157a-479d-b0a1-79a6e1d4f158.png,"Juego de llantas 22X9.5 BMW, referencia OYL260416079",llantas-22-pulgadas|llantas-bmw,5x112|bmw|color-mb+b|et-37|llantas|llantas-22,11,"Llantas 22"" BMW | Juego de 4","Juego de 4 llantas 22X9.5, 5X112, ET +37, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:40Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626576717,oyl260416080-22-bmw,Juego de 4 llantas 22 pulgadas BMW – OYL260416080,OYL260416080,wheel-design-030,bmw,BMW X5M/X6M,22,10.5,5x120,43,74.1,MB+B,60.0,KILOGRAMS,1249.00,,,0,CONTINUE,False,True,1,1,204,188,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-030_43249915-5ae9-4977-a3f0-dc3c39d3e8d0.png,"Juego de llantas 22X10.5 BMW, referencia OYL260416080",llantas-22-pulgadas|llantas-bmw,5x120|bmw|color-mb+b|et-43|llantas|llantas-22,11,"Llantas 22"" BMW | Juego de 4","Juego de 4 llantas 22X10.5, 5X120, ET +43, compatible de forma orientativa con BMW X5M/X6M. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:40Z,75,"imagen 204x188 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626609485,oyl260416081-18-bmw,Juego de 4 llantas 18 pulgadas BMW – OYL260416081,OYL260416081,wheel-design-031,bmw,BMW 5系,18,8.0,5x112,30,66.56,S,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,167,156,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-031_fce7b2fe-33c1-4611-9dca-265ec4fabe83.png,"Juego de llantas 18X8.0 BMW, referencia OYL260416081",llantas-18-pulgadas|llantas-bmw,5x112|bmw|color-s|et-30|llantas|llantas-18,11,"Llantas 18"" BMW | Juego de 4","Juego de 4 llantas 18X8.0, 5X112, ET +30, compatible de forma orientativa con BMW 5系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:41Z,60,"imagen 167x156 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626707789,oyl260416082-18-bmw,Juego de 4 llantas 18 pulgadas BMW – OYL260416082,OYL260416082,wheel-design-032,bmw,BMW 5系,18,8.0,5x120,30,72.6,S,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,163,156,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-032_41143a3f-bbd0-46b5-a75c-30aeb4ff3192.png,"Juego de llantas 18X8.0 BMW, referencia OYL260416082",llantas-18-pulgadas|llantas-bmw,5x120|bmw|color-s|et-30|llantas|llantas-18,11,"Llantas 18"" BMW | Juego de 4","Juego de 4 llantas 18X8.0, 5X120, ET +30, compatible de forma orientativa con BMW 5系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:41Z,60,"imagen 163x156 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626740557,oyl260416083-18-bmw,Juego de 4 llantas 18 pulgadas BMW – OYL260416083,OYL260416083,wheel-design-033,bmw,BMW 5系,18,8.0,5x112,30,66.56,MG-D,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,170,156,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-033_176c7df8-5c45-4c5f-bfbb-27d7a98e1598.png,"Juego de llantas 18X8.0 BMW, referencia OYL260416083",llantas-18-pulgadas|llantas-bmw,5x112|bmw|color-mg-d|et-30|llantas|llantas-18,11,"Llantas 18"" BMW | Juego de 4","Juego de 4 llantas 18X8.0, 5X112, ET +30, compatible de forma orientativa con BMW 5系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:42Z,60,"imagen 170x156 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626773325,oyl260416084-18-bmw,Juego de 4 llantas 18 pulgadas BMW – OYL260416084,OYL260416084,wheel-design-033,bmw,BMW 5系,18,8.0,5x112,30,66.56,MG,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,170,156,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-033_25af0a47-a7a1-429e-982a-3c3266ad82e3.png,"Juego de llantas 18X8.0 BMW, referencia OYL260416084",llantas-18-pulgadas|llantas-bmw,5x112|bmw|color-mg|et-30|llantas|llantas-18,11,"Llantas 18"" BMW | Juego de 4","Juego de 4 llantas 18X8.0, 5X112, ET +30, compatible de forma orientativa con BMW 5系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:43Z,60,"imagen 170x156 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626806093,oyl260416085-17-bmw,Juego de 4 llantas 17 pulgadas BMW – OYL260416085,OYL260416085,wheel-design-034,bmw,BMW 3/5系,17,8.0,5x120,25,72.6,MB,40.0,KILOGRAMS,699.00,,,0,CONTINUE,False,True,1,1,165,160,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-034_309bf903-7899-41be-8823-b9d5d77a79ad.png,"Juego de llantas 17X8.0 BMW, referencia OYL260416085",llantas-17-pulgadas|llantas-bmw,5x120|bmw|color-mb|et-25|llantas|llantas-17,11,"Llantas 17"" BMW | Juego de 4","Juego de 4 llantas 17X8.0, 5X120, ET +25, compatible de forma orientativa con BMW 3/5系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:44Z,60,"imagen 165x160 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626838861,oyl260416086-19-bmw,Juego de 4 llantas 19 pulgadas BMW – OYL260416086,OYL260416086,wheel-design-034,bmw,BMW 5系,19,8.0,5x120,30,72.56,MB,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,165,160,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-034_dae3f041-c674-49dc-9e0b-065a8dd03b7c.png,"Juego de llantas 19X8.0 BMW, referencia OYL260416086",llantas-19-pulgadas|llantas-bmw,5x120|bmw|color-mb|et-30|llantas|llantas-19,11,"Llantas 19"" BMW | Juego de 4","Juego de 4 llantas 19X8.0, 5X120, ET +30, compatible de forma orientativa con BMW 5系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:44Z,60,"imagen 165x160 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626904397,oyl260416087-19-bmw,Juego de 4 llantas 19 pulgadas BMW – OYL260416087,OYL260416087,wheel-design-034,bmw,BMW 5系,19,8.0,5x120,30,72.56,B,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,165,160,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-034_b850172d-7416-49f9-b290-c2d5ccdf63e8.png,"Juego de llantas 19X8.0 BMW, referencia OYL260416087",llantas-19-pulgadas|llantas-bmw,5x120|bmw|color-b|et-30|llantas|llantas-19,11,"Llantas 19"" BMW | Juego de 4","Juego de 4 llantas 19X8.0, 5X120, ET +30, compatible de forma orientativa con BMW 5系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:45Z,60,"imagen 165x160 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898626969933,oyl260416088-18-mercedes-benz,Juego de 4 llantas 18 pulgadas Mercedes-Benz – OYL260416088,OYL260416088,wheel-design-035,mercedes-benz,BENZ E级,18,8.0,5x112,43,66.5,MG,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,154,156,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-035_39e0d4cf-f642-4001-b73c-312f80e42cdd.png,"Juego de llantas 18X8.0 Mercedes-Benz, referencia OYL260416088",llantas-18-pulgadas|llantas-mercedes-benz,5x112|color-mg|et-43|llantas|llantas-18|mercedes-benz,11,"Llantas 18"" Mercedes-Benz | Juego de 4","Juego de 4 llantas 18X8.0, 5X112, ET +43, compatible de forma orientativa con BENZ E级. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:45Z,60,"imagen 154x156 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898627035469,oyl260416089-19-audi,Juego de 4 llantas 19 pulgadas Audi – OYL260416089,OYL260416089,wheel-design-036,audi,AUDIA6/A8,19,8.5,5x112,30,66.45,MG,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,190,167,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-036_082edc50-938c-43db-939d-be6a09b9d401.png,Juego de 4 llantas 19 pulgadas Audi – OYL260416089,llantas-19-pulgadas|llantas-audi,5x112|audi|color-mg|et-30|llantas|llantas-19,11,"Llantas 19"" Audi | Juego de 4","Juego de 4 llantas 19X8.5, 5X112, ET +30, compatible de forma orientativa con AUDIA6/A8. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:18:46Z,75,"imagen 190x167 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
